customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
1213007,7720267,,53660,Nhà sách Fahasa,1,,,2024-02-13 02:48:04+00:00,2024-02-19 20:10:17+00:00,19786872
15071212,7720267,,53660,Nhà sách Fahasa,2,,,2022-09-09 16:40:58+00:00,2022-09-12 10:58:32+00:00,17695029
532905,7720267,,53660,Nhà sách Fahasa,3,,,2022-10-25 16:48:23+00:00,2022-10-26 14:25:24+00:00,18064127
1475877,7720267,,53660,Nhà sách Fahasa,2,,,2022-03-04 02:08:16+00:00,2022-03-04 19:38:33+00:00,15257593
29037276,7720267,,53660,Nhà sách Fahasa,2,,,2024-03-15 15:48:40+00:00,2024-03-18 12:56:16+00:00,19813691
15287781,7720267,,53660,Nhà sách Fahasa,4,,,2022-10-26 05:56:45+00:00,2022-10-28 11:25:25+00:00,18213343
21165438,7720267,,53660,Nhà sách Fahasa,3,,,2022-04-08 18:45:28+00:00,2022-04-11 14:56:34+00:00,15878362
22058197,7720267,,53660,Nhà sách Fahasa,4,,,2023-05-29 12:17:51+00:00,2023-05-30 16:10:32+00:00,19248837
26336564,7720267,,53660,Nhà sách Fahasa,3,,,2022-11-24 10:37:02+00:00,2022-11-26 17:25:17+00:00,18811741
640869,7720267,,53660,Nhà sách Fahasa,4,,,2022-04-14 14:58:53+00:00,2022-04-19 18:38:39+00:00,17018892
27719992,7720267,,53660,Nhà sách Fahasa,3,,,2022-07-26 04:07:47+00:00,2022-07-29 16:25:26+00:00,17720882
2059802,7720267,,53660,Nhà sách Fahasa,1,,,2021-02-17 16:08:23+00:00,2021-02-19 16:14:17+00:00,7825556
1392874,7720267,,1,Tiki Trading,1,,,2020-12-12 05:07:35+00:00,2020-12-17 17:40:07+00:00,6292584
19380540,7720267,,53660,Nhà sách Fahasa,1,,,2022-03-02 12:43:55+00:00,2022-03-05 12:10:47+00:00,15266697
5566900,7720267,,1,Tiki Trading,3,,,2021-01-10 08:40:10+00:00,2021-01-11 11:52:42+00:00,8566357
6436540,7720267,,53660,Nhà sách Fahasa,1,,,2021-01-08 01:30:29+00:00,2021-01-11 11:00:19+00:00,6874484
1688358,7720267,,53660,Nhà sách Fahasa,4,,,2020-08-08 14:55:44+00:00,2020-08-10 15:19:26+00:00,4406998
17174858,7720267,,53660,Nhà sách Fahasa,1,,,2021-07-19 01:08:00+00:00,2021-07-20 20:25:56+00:00,12047255
17593916,7720267,,1,Tiki Trading,1,,,2020-12-12 05:44:10+00:00,2020-12-13 14:07:38+00:00,6163795
89746,7720267,,1,Tiki Trading,1,,,2020-09-26 17:00:49+00:00,2020-09-27 14:27:24+00:00,7372821
6748115,7720267,,1,Tiki Trading,2,,,2020-10-19 12:33:55+00:00,2020-10-20 16:40:07+00:00,6934335
17722663,7720267,,1,Tiki Trading,1,,,2021-01-24 16:22:51+00:00,2021-01-28 15:38:31+00:00,8733330
7708031,7720267,,1,Tiki Trading,1,,,2021-01-29 10:17:30+00:00,2021-02-02 12:22:55+00:00,8606257
13794256,7720267,,53660,Nhà sách Fahasa,4,,,2021-02-22 04:52:08+00:00,2021-02-22 16:57:58+00:00,8100687
10381837,7720267,,53660,Nhà sách Fahasa,1,,,2021-02-27 02:40:06+00:00,2021-02-27 17:13:07+00:00,8060459
779405,7720267,,1,Tiki Trading,4,,,2020-10-31 04:08:51+00:00,2020-11-02 12:02:58+00:00,7542251
6306992,7720267,,1,Tiki Trading,4,,,2020-11-10 03:38:06+00:00,2020-11-14 12:38:15+00:00,8004509
1932170,7720267,,1,Tiki Trading,1,,,2020-12-16 01:01:03+00:00,2020-12-16 15:41:57+00:00,7865621
17603000,7720267,,53660,Nhà sách Fahasa,2,,,2021-02-14 05:23:37+00:00,2021-02-18 13:24:45+00:00,7785273
1197319,7720267,,53660,Nhà sách Fahasa,1,,,2021-02-15 14:07:06+00:00,2021-02-17 10:36:00+00:00,7765324
1861392,7720267,,53660,Nhà sách Fahasa,2,,,2021-02-02 02:54:13+00:00,2021-02-04 13:14:35+00:00,7679408
5225521,7720267,,1,Tiki Trading,2,,,2021-01-16 16:53:39+00:00,2021-01-25 12:55:39+00:00,7621196
19891750,7720267,,1,Tiki Trading,3,,,2021-01-28 06:52:55+00:00,2021-02-01 16:26:11+00:00,7534626
545670,7720267,,1,Tiki Trading,4,,,2020-12-12 06:25:52+00:00,2020-12-15 15:57:06+00:00,7425211
13260291,7720267,,1,Tiki Trading,3,,,2021-01-30 03:40:02+00:00,2021-01-31 13:14:42+00:00,7420188
7907709,7720267,,1,Tiki Trading,3,,,2021-01-14 13:10:14+00:00,2021-01-15 15:44:27+00:00,7101328
6512083,7720267,,1,Tiki Trading,1,,,2020-11-16 06:13:40+00:00,2020-11-17 10:50:04+00:00,6213356
10944407,7720267,,53660,Nhà sách Fahasa,3,,,2019-10-11 23:50:56+00:00,2019-10-14 17:42:12+00:00,3328321
294008,7720267,,1,Tiki Trading,4,,,2020-12-26 06:37:33+00:00,2020-12-26 16:46:59+00:00,6518538
1460556,7720267,,1,Tiki Trading,3,,,2020-11-25 03:10:05+00:00,2020-11-27 16:51:30+00:00,6491282
532905,715960,,6337,Foreignbooks,4,,,2022-11-08 12:07:15+00:00,2022-11-11 10:20:59+00:00,18523499
6336781,715960,,53660,Nhà sách Fahasa,1,,,2024-08-28 06:28:07+00:00,2024-08-31 16:25:25+00:00,20077635
8944856,715960,,53660,Nhà sách Fahasa,4,,,2024-04-06 05:20:19+00:00,2024-04-08 10:38:15+00:00,19864502
5922929,715960,,6337,Foreignbooks,2,,,2023-12-19 12:00:00+00:00,2023-12-22 14:52:05+00:00,19832496
13377366,715960,,246565,8xPub Store,4,,,2022-12-27 02:06:42+00:00,2022-12-29 10:48:46+00:00,18899333
16184694,715960,,246565,8xPub Store,3,,,2023-03-18 02:34:35+00:00,2023-03-20 14:05:54+00:00,19010614
15295713,715960,,246565,8xPub Store,2,,,2023-02-11 05:25:44+00:00,2023-02-15 10:49:08+00:00,18805530
26633394,715960,,246565,8xPub Store,2,,,2023-01-04 01:35:10+00:00,2023-01-06 10:37:25+00:00,18581175
10151957,715960,,96,Tân Việt,2,,,2022-03-03 23:53:05+00:00,2022-03-09 10:19:53+00:00,15331974
22279688,715960,,1,Tiki Trading,3,,,2021-06-22 08:14:16+00:00,2021-06-23 17:11:03+00:00,10873837
10789842,715960,,96,Tân Việt,4,,,2022-09-05 04:33:05+00:00,2022-09-08 16:05:23+00:00,17632810
22536851,715960,,1,Tiki Trading,3,,,2021-07-07 13:09:51+00:00,2021-07-11 13:45:08+00:00,11291879
768339,715960,,53660,Nhà sách Fahasa,4,,,2021-03-23 16:56:34+00:00,2021-03-24 15:57:27+00:00,8632781
15096388,715960,,246565,8xPub Store,4,,,2022-06-16 15:04:10+00:00,2022-06-21 09:14:41+00:00,17058821
19302413,715960,,73,CDIMEX,4,,,2022-04-15 03:10:41+00:00,2022-04-16 11:14:22+00:00,16129629
10524171,715960,,6337,Foreignbooks,3,,,2021-10-04 13:34:21+00:00,2021-10-05 10:50:36+00:00,14011197
2047398,715960,,1,Tiki Trading,2,,,2019-08-31 14:11:15+00:00,2019-09-11 08:11:57+00:00,2457470
21984602,715960,,6337,Foreignbooks,3,,,2021-10-27 14:10:02+00:00,2021-11-03 14:31:05+00:00,13031545
8180958,715960,,53660,Nhà sách Fahasa,3,,,2021-02-27 06:38:04+00:00,2021-03-01 13:06:48+00:00,8088489
17018834,715960,,1,Tiki Trading,2,,,2021-06-30 05:05:24+00:00,2021-07-01 18:02:43+00:00,12367465
7494522,715960,,1,Tiki Trading,4,,,2021-09-01 04:30:12+00:00,2021-09-08 10:36:16+00:00,12247998
9304289,715960,,1,Tiki Trading,2,,,2021-08-10 14:48:51+00:00,2021-08-11 09:27:34+00:00,11764139
12236584,715960,,1,Tiki Trading,1,,,2021-06-09 06:12:32+00:00,2021-06-13 15:30:05+00:00,11270429
19143864,715960,,1,Tiki Trading,2,,,2021-04-27 04:56:16+00:00,2021-04-29 17:18:08+00:00,11148943
505802,715960,,1,Tiki Trading,4,,,2021-05-24 05:59:37+00:00,2021-05-27 10:04:21+00:00,9993676
7646990,715960,,1,Tiki Trading,2,,,2021-04-20 12:50:23+00:00,2021-04-21 10:22:04+00:00,9489037
